role,lifecycle:transition,event,completeTime,case:REG_DATE,case,case:AMOUNT_REQ
11200,COMPLETE,O_SENT,2011-10-04 12:44:42,2011-10-03 10:38:11.406000+02:00,173997,50000
11180,COMPLETE,O_CANCELLED,2011-10-19 10:30:56,2011-10-03 10:38:11.406000+02:00,173997,50000
10971,COMPLETE,O_SELECTED,2011-10-03 10:47:16,2011-10-03 10:39:02.381000+02:00,174000,20000
10971,COMPLETE,O_CREATED,2011-10-03 10:47:17,2011-10-03 10:39:02.381000+02:00,174000,20000
10971,COMPLETE,O_SENT,2011-10-03 10:47:17,2011-10-03 10:39:02.381000+02:00,174000,20000
112,COMPLETE,O_CANCELLED,2011-11-03 09:15:19,2011-10-03 10:39:02.381000+02:00,174000,20000
11201,COMPLETE,O_SELECTED,2011-10-03 15:31:53,2011-10-03 11:00:00.545000+02:00,174009,7000
11201,COMPLETE,O_CREATED,2011-10-03 15:31:55,2011-10-03 11:00:00.545000+02:00,174009,7000
11201,COMPLETE,O_SENT,2011-10-03 15:31:55,2011-10-03 11:00:00.545000+02:00,174009,7000
10899,COMPLETE,O_SENT_BACK,2011-10-10 13:25:01,2011-10-03 11:00:00.545000+02:00,174009,7000
10609,COMPLETE,O_DECLINED,2011-10-13 09:35:26,2011-10-03 11:00:00.545000+02:00,174009,7000
11120,COMPLETE,O_SELECTED,2011-10-03 14:29:07,2011-10-03 11:06:41.562000+02:00,174012,7500
11120,COMPLETE,O_CREATED,2011-10-03 14:29:08,2011-10-03 11:06:41.562000+02:00,174012,7500
11120,COMPLETE,O_SENT,2011-10-03 14:29:08,2011-10-03 11:06:41.562000+02:00,174012,7500
11120,COMPLETE,O_SELECTED,2011-10-03 14:31:08,2011-10-03 11:06:41.562000+02:00,174012,7500
11120,COMPLETE,O_CANCELLED,2011-10-03 14:31:08,2011-10-03 11:06:41.562000+02:00,174012,7500
11120,COMPLETE,O_CREATED,2011-10-03 14:31:10,2011-10-03 11:06:41.562000+02:00,174012,7500
11120,COMPLETE,O_SENT,2011-10-03 14:31:10,2011-10-03 11:06:41.562000+02:00,174012,7500
11181,COMPLETE,O_CANCELLED,2011-10-18 17:35:53,2011-10-03 11:06:41.562000+02:00,174012,7500
11180,COMPLETE,O_SELECTED,2011-10-03 14:24:15,2011-10-03 11:21:10.598000+02:00,174018,25000
11180,COMPLETE,O_CREATED,2011-10-03 14:25:04,2011-10-03 11:21:10.598000+02:00,174018,25000
11180,COMPLETE,O_SENT,2011-10-03 14:25:04,2011-10-03 11:21:10.598000+02:00,174018,25000
10912,COMPLETE,O_CANCELLED,2011-10-17 11:35:04,2011-10-03 11:21:10.598000+02:00,174018,25000
11200,COMPLETE,O_SELECTED,2011-10-06 20:13:47,2011-10-03 11:55:53.417000+02:00,174030,25000
11200,COMPLETE,O_CREATED,2011-10-06 20:13:48,2011-10-03 11:55:53.417000+02:00,174030,25000
11200,COMPLETE,O_SENT,2011-10-06 20:13:48,2011-10-03 11:55:53.417000+02:00,174030,25000
11201,COMPLETE,O_CANCELLED,2011-11-04 17:47:03,2011-10-03 11:55:53.417000+02:00,174030,25000
11119,COMPLETE,O_SELECTED,2011-10-03 17:43:36,2011-10-03 12:02:51.303000+02:00,174036,15000
11119,COMPLETE,O_CREATED,2011-10-03 17:43:38,2011-10-03 12:02:51.303000+02:00,174036,15000
11119,COMPLETE,O_SENT,2011-10-03 17:43:38,2011-10-03 12:02:51.303000+02:00,174036,15000
11049,COMPLETE,O_SENT_BACK,2011-10-13 11:34:19,2011-10-03 12:02:51.303000+02:00,174036,15000
11009,COMPLETE,O_SELECTED,2011-10-17 11:25:56,2011-10-03 12:02:51.303000+02:00,174036,15000
11009,COMPLETE,O_CANCELLED,2011-10-17 11:25:56,2011-10-03 12:02:51.303000+02:00,174036,15000
11009,COMPLETE,O_CREATED,2011-10-17 11:25:57,2011-10-03 12:02:51.303000+02:00,174036,15000
11009,COMPLETE,O_SENT,2011-10-17 11:25:57,2011-10-03 12:02:51.303000+02:00,174036,15000
10809,COMPLETE,O_ACCEPTED,2011-10-18 11:06:51,2011-10-03 12:02:51.303000+02:00,174036,15000
11189,COMPLETE,O_SELECTED,2011-10-10 12:12:06,2011-10-03 12:09:32.997000+02:00,174039,26000
11189,COMPLETE,O_CREATED,2011-10-10 12:12:07,2011-10-03 12:09:32.997000+02:00,174039,26000
11189,COMPLETE,O_SENT,2011-10-10 12:12:07,2011-10-03 12:09:32.997000+02:00,174039,26000
11049,COMPLETE,O_SENT_BACK,2011-10-21 09:33:53,2011-10-03 12:09:32.997000+02:00,174039,26000
10972,COMPLETE,O_ACCEPTED,2011-10-27 10:01:32,2011-10-03 12:09:32.997000+02:00,174039,26000
11202,COMPLETE,O_SELECTED,2011-10-03 12:27:15,2011-10-03 12:10:17.984000+02:00,174042,7500
11202,COMPLETE,O_CREATED,2011-10-03 12:27:16,2011-10-03 12:10:17.984000+02:00,174042,7500
11202,COMPLETE,O_SENT,2011-10-03 12:27:16,2011-10-03 12:10:17.984000+02:00,174042,7500
11029,COMPLETE,O_SENT_BACK,2011-10-06 09:54:35,2011-10-03 12:10:17.984000+02:00,174042,7500
10609,COMPLETE,O_ACCEPTED,2011-10-11 16:43:10,2011-10-03 12:10:17.984000+02:00,174042,7500
10809,COMPLETE,O_SELECTED,2011-10-03 12:18:43,2011-10-03 12:15:14.680000+02:00,174045,25000
10809,COMPLETE,O_CREATED,2011-10-03 12:19:31,2011-10-03 12:15:14.680000+02:00,174045,25000
10809,COMPLETE,O_SENT,2011-10-03 12:19:31,2011-10-03 12:15:14.680000+02:00,174045,25000
10809,COMPLETE,O_SENT_BACK,2011-10-03 12:24:38,2011-10-03 12:15:14.680000+02:00,174045,25000
10809,COMPLETE,O_ACCEPTED,2011-10-18 10:10:34,2011-10-03 12:15:14.680000+02:00,174045,25000
11201,COMPLETE,O_SELECTED,2011-10-03 14:28:02,2011-10-03 12:55:00.597000+02:00,174060,6000
11201,COMPLETE,O_CREATED,2011-10-03 14:28:04,2011-10-03 12:55:00.597000+02:00,174060,6000
11201,COMPLETE,O_SENT,2011-10-03 14:28:04,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CANCELLED,2011-10-03 14:48:36,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SELECTED,2011-10-03 14:48:36,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CREATED,2011-10-03 14:48:37,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SENT,2011-10-03 14:48:37,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CANCELLED,2011-10-03 14:52:32,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SELECTED,2011-10-03 14:52:32,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CREATED,2011-10-03 14:52:33,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SENT,2011-10-03 14:52:33,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SELECTED,2011-10-27 20:09:04,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CANCELLED,2011-10-27 20:09:04,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CREATED,2011-10-27 20:09:06,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SENT,2011-10-27 20:09:06,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CANCELLED,2011-10-27 20:13:10,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SELECTED,2011-10-27 20:13:10,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_CREATED,2011-10-27 20:13:11,2011-10-03 12:55:00.597000+02:00,174060,6000
11202,COMPLETE,O_SENT,2011-10-27 20:13:12,2011-10-03 12:55:00.597000+02:00,174060,6000
10913,COMPLETE,O_SELECTED,2011-11-19 12:29:09,2011-10-03 12:55:00.597000+02:00,174060,6000
10913,COMPLETE,O_CANCELLED,2011-11-19 12:29:09,2011-10-03 12:55:00.597000+02:00,174060,6000
10913,COMPLETE,O_CREATED,2011-11-19 12:29:11,2011-10-03 12:55:00.597000+02:00,174060,6000
10913,COMPLETE,O_SENT,2011-11-19 12:29:11,2011-10-03 12:55:00.597000+02:00,174060,6000
10899,COMPLETE,O_SENT_BACK,2011-11-30 14:12:04,2011-10-03 12:55:00.597000+02:00,174060,6000
10609,COMPLETE,O_ACCEPTED,2011-12-13 09:44:17,2011-10-03 12:55:00.597000+02:00,174060,6000
10880,COMPLETE,O_SELECTED,2011-10-03 17:22:31,2011-10-03 13:05:44.225000+02:00,174069,43640
10880,COMPLETE,O_CREATED,2011-10-03 17:22:33,2011-10-03 13:05:44.225000+02:00,174069,43640
10880,COMPLETE,O_SENT,2011-10-03 17:22:33,2011-10-03 13:05:44.225000+02:00,174069,43640
10880,COMPLETE,O_SELECTED,2011-10-03 17:26:15,2011-10-03 13:05:44.225000+02:00,174069,43640
10880,COMPLETE,O_CANCELLED,2011-10-03 17:26:15,2011-10-03 13:05:44.225000+02:00,174069,43640
10880,COMPLETE,O_CREATED,2011-10-03 17:26:16,2011-10-03 13:05:44.225000+02:00,174069,43640
10880,COMPLETE,O_SENT,2011-10-03 17:26:16,2011-10-03 13:05:44.225000+02:00,174069,43640
10899,COMPLETE,O_SENT_BACK,2011-10-10 13:06:19,2011-10-03 13:05:44.225000+02:00,174069,43640
10809,COMPLETE,O_DECLINED,2011-10-13 16:28:38,2011-10-03 13:05:44.225000+02:00,174069,43640
11180,COMPLETE,O_SELECTED,2011-10-03 16:10:35,2011-10-03 13:23:45.900000+02:00,174078,10000
11180,COMPLETE,O_CREATED,2011-10-03 16:10:36,2011-10-03 13:23:45.900000+02:00,174078,10000
11180,COMPLETE,O_SENT,2011-10-03 16:10:36,2011-10-03 13:23:45.900000+02:00,174078,10000
11029,COMPLETE,O_SENT_BACK,2011-10-13 09:16:41,2011-10-03 13:23:45.900000+02:00,174078,10000
10972,COMPLETE,O_ACCEPTED,2011-10-17 20:11:18,2011-10-03 13:23:45.900000+02:00,174078,10000
10809,COMPLETE,O_SELECTED,2011-10-03 14:31:15,2011-10-03 13:26:26.927000+02:00,174084,8400
10809,COMPLETE,O_CREATED,2011-10-03 14:31:17,2011-10-03 13:26:26.927000+02:00,174084,8400
10809,COMPLETE,O_SENT,2011-10-03 14:31:17,2011-10-03 13:26:26.927000+02:00,174084,8400
10809,COMPLETE,O_SENT_BACK,2011-10-03 14:34:06,2011-10-03 13:26:26.927000+02:00,174084,8400
10809,COMPLETE,O_ACCEPTED,2011-10-04 10:17:26,2011-10-03 13:26:26.927000+02:00,174084,8400
10863,COMPLETE,O_SELECTED,2011-10-03 13:53:29,2011-10-03 13:46:48.075000+02:00,174087,15000
10863,COMPLETE,O_CREATED,2011-10-03 13:53:31,2011-10-03 13:46:48.075000+02:00,174087,15000
10863,COMPLETE,O_SENT,2011-10-03 13:53:31,2011-10-03 13:46:48.075000+02:00,174087,15000
11029,COMPLETE,O_SENT_BACK,2011-10-11 09:58:53,2011-10-03 13:46:48.075000+02:00,174087,15000
10138,COMPLETE,O_ACCEPTED,2011-10-11 11:49:13,2011-10-03 13:46:48.075000+02:00,174087,15000
11180,COMPLETE,O_SELECTED,2011-10-03 15:57:34,2011-10-03 13:54:15.910000+02:00,174093,21000
11180,COMPLETE,O_CREATED,2011-10-03 15:57:34,2011-10-03 13:54:15.910000+02:00,174093,21000
11180,COMPLETE,O_SENT,2011-10-03 15:57:35,2011-10-03 13:54:15.910000+02:00,174093,21000
112,COMPLETE,O_CANCELLED,2011-11-03 09:15:29,2011-10-03 13:54:15.910000+02:00,174093,21000
11120,COMPLETE,O_SELECTED,2011-10-03 16:23:12,2011-10-03 14:10:56.279000+02:00,174096,5000
11120,COMPLETE,O_CREATED,2011-10-03 16:23:14,2011-10-03 14:10:56.279000+02:00,174096,5000
11120,COMPLETE,O_SENT,2011-10-03 16:23:14,2011-10-03 14:10:56.279000+02:00,174096,5000
10982,COMPLETE,O_CANCELLED,2011-10-04 12:28:48,2011-10-03 14:10:56.279000+02:00,174096,5000
10982,COMPLETE,O_SELECTED,2011-10-04 12:28:48,2011-10-03 14:10:56.279000+02:00,174096,5000
10982,COMPLETE,O_CREATED,2011-10-04 12:28:49,2011-10-03 14:10:56.279000+02:00,174096,5000
10982,COMPLETE,O_SENT,2011-10-04 12:28:49,2011-10-03 14:10:56.279000+02:00,174096,5000
11049,COMPLETE,O_SENT_BACK,2011-10-11 11:03:12,2011-10-03 14:10:56.279000+02:00,174096,5000
11009,COMPLETE,O_SELECTED,2011-10-17 17:02:07,2011-10-03 14:10:56.279000+02:00,174096,5000
11009,COMPLETE,O_CANCELLED,2011-10-17 17:02:07,2011-10-03 14:10:56.279000+02:00,174096,5000
11009,COMPLETE,O_CREATED,2011-10-17 17:02:08,2011-10-03 14:10:56.279000+02:00,174096,5000
11009,COMPLETE,O_SENT,2011-10-17 17:02:08,2011-10-03 14:10:56.279000+02:00,174096,5000
11049,COMPLETE,O_SENT_BACK,2011-10-21 09:53:53,2011-10-03 14:10:56.279000+02:00,174096,5000
10809,COMPLETE,O_ACCEPTED,2011-10-21 10:36:28,2011-10-03 14:10:56.279000+02:00,174096,5000
11169,COMPLETE,O_SELECTED,2011-10-04 14:05:09,2011-10-03 14:17:13.043000+02:00,174099,15000
11169,COMPLETE,O_CREATED,2011-10-04 14:05:57,2011-10-03 14:17:13.043000+02:00,174099,15000
11169,COMPLETE,O_SENT,2011-10-04 14:05:57,2011-10-03 14:17:13.043000+02:00,174099,15000
10909,COMPLETE,O_CANCELLED,2011-10-06 19:56:11,2011-10-03 14:17:13.043000+02:00,174099,15000
10909,COMPLETE,O_SELECTED,2011-10-06 19:56:11,2011-10-03 14:17:13.043000+02:00,174099,15000
10909,COMPLETE,O_CREATED,2011-10-06 19:56:15,2011-10-03 14:17:13.043000+02:00,174099,15000
10909,COMPLETE,O_SENT,2011-10-06 19:56:15,2011-10-03 14:17:13.043000+02:00,174099,15000
11029,COMPLETE,O_SENT_BACK,2011-10-20 09:24:54,2011-10-03 14:17:13.043000+02:00,174099,15000
10138,COMPLETE,O_ACCEPTED,2011-10-26 12:55:15,2011-10-03 14:17:13.043000+02:00,174099,15000
10629,COMPLETE,O_SELECTED,2011-10-03 14:38:13,2011-10-03 14:24:26.607000+02:00,174105,5000
10629,COMPLETE,O_CREATED,2011-10-03 14:38:14,2011-10-03 14:24:26.607000+02:00,174105,5000
10629,COMPLETE,O_SENT,2011-10-03 14:38:14,2011-10-03 14:24:26.607000+02:00,174105,5000
10629,COMPLETE,O_SENT_BACK,2011-10-03 14:39:18,2011-10-03 14:24:26.607000+02:00,174105,5000
10629,COMPLETE,O_ACCEPTED,2011-10-03 14:46:47,2011-10-03 14:24:26.607000+02:00,174105,5000
10880,COMPLETE,O_SELECTED,2011-10-03 18:28:13,2011-10-03 16:37:06.797000+02:00,174132,5000
10880,COMPLETE,O_CREATED,2011-10-03 18:29:02,2011-10-03 16:37:06.797000+02:00,174132,5000
10880,COMPLETE,O_SENT,2011-10-03 18:29:02,2011-10-03 16:37:06.797000+02:00,174132,5000
11049,COMPLETE,O_SENT_BACK,2011-10-11 11:12:13,2011-10-03 16:37:06.797000+02:00,174132,5000
10609,COMPLETE,O_CANCELLED,2011-10-13 15:53:32,2011-10-03 16:37:06.797000+02:00,174132,5000
10609,COMPLETE,O_SELECTED,2011-10-13 15:53:32,2011-10-03 16:37:06.797000+02:00,174132,5000
10609,COMPLETE,O_CREATED,2011-10-13 15:53:33,2011-10-03 16:37:06.797000+02:00,174132,5000
10609,COMPLETE,O_SENT,2011-10-13 15:53:33,2011-10-03 16:37:06.797000+02:00,174132,5000
10939,COMPLETE,O_CANCELLED,2011-10-13 20:50:00,2011-10-03 16:37:06.797000+02:00,174132,5000
10939,COMPLETE,O_SELECTED,2011-10-13 20:50:00,2011-10-03 16:37:06.797000+02:00,174132,5000
10939,COMPLETE,O_CREATED,2011-10-13 20:50:01,2011-10-03 16:37:06.797000+02:00,174132,5000
10939,COMPLETE,O_SENT,2011-10-13 20:50:01,2011-10-03 16:37:06.797000+02:00,174132,5000
11029,COMPLETE,O_SENT_BACK,2011-10-26 10:07:51,2011-10-03 16:37:06.797000+02:00,174132,5000
10889,COMPLETE,O_CANCELLED,2011-10-31 19:20:37,2011-10-03 16:37:06.797000+02:00,174132,5000
10889,COMPLETE,O_SELECTED,2011-10-31 19:20:37,2011-10-03 16:37:06.797000+02:00,174132,5000
10889,COMPLETE,O_CREATED,2011-10-31 19:20:38,2011-10-03 16:37:06.797000+02:00,174132,5000
10889,COMPLETE,O_SENT,2011-10-31 19:20:38,2011-10-03 16:37:06.797000+02:00,174132,5000
10899,COMPLETE,O_SENT_BACK,2011-11-07 12:05:03,2011-10-03 16:37:06.797000+02:00,174132,5000
10609,COMPLETE,O_ACCEPTED,2011-11-07 14:21:46,2011-10-03 16:37:06.797000+02:00,174132,5000
10971,COMPLETE,O_SELECTED,2011-10-03 17:06:35,2011-10-03 16:59:27.008000+02:00,174141,10600
10971,COMPLETE,O_CREATED,2011-10-03 17:06:36,2011-10-03 16:59:27.008000+02:00,174141,10600
10971,COMPLETE,O_SENT,2011-10-03 17:06:36,2011-10-03 16:59:27.008000+02:00,174141,10600
11169,COMPLETE,O_CANCELLED,2011-10-06 10:30:24,2011-10-03 16:59:27.008000+02:00,174141,10600
11169,COMPLETE,O_SELECTED,2011-10-06 10:30:24,2011-10-03 16:59:27.008000+02:00,174141,10600
11169,COMPLETE,O_CREATED,2011-10-06 10:30:26,2011-10-03 16:59:27.008000+02:00,174141,10600
11169,COMPLETE,O_SENT,2011-10-06 10:30:26,2011-10-03 16:59:27.008000+02:00,174141,10600
11029,COMPLETE,O_SENT_BACK,2011-10-11 10:22:58,2011-10-03 16:59:27.008000+02:00,174141,10600
10629,COMPLETE,O_ACCEPTED,2011-10-14 17:08:25,2011-10-03 16:59:27.008000+02:00,174141,10600
11179,COMPLETE,O_SELECTED,2011-10-04 14:05:27,2011-10-03 17:00:30.443000+02:00,174144,21000
11179,COMPLETE,O_CREATED,2011-10-04 14:05:57,2011-10-03 17:00:30.443000+02:00,174144,21000
11179,COMPLETE,O_SENT,2011-10-04 14:05:57,2011-10-03 17:00:30.443000+02:00,174144,21000
11029,COMPLETE,O_SENT_BACK,2011-10-11 10:09:36,2011-10-03 17:00:30.443000+02:00,174144,21000
10629,COMPLETE,O_ACCEPTED,2011-10-14 18:40:13,2011-10-03 17:00:30.443000+02:00,174144,21000
10982,COMPLETE,O_SELECTED,2011-10-04 17:50:51,2011-10-03 17:44:16.829000+02:00,174153,1000
10982,COMPLETE,O_CREATED,2011-10-04 17:50:52,2011-10-03 17:44:16.829000+02:00,174153,1000
10982,COMPLETE,O_SENT,2011-10-04 17:50:52,2011-10-03 17:44:16.829000+02:00,174153,1000
11029,COMPLETE,O_SENT_BACK,2011-10-12 09:22:28,2011-10-03 17:44:16.829000+02:00,174153,1000
10629,COMPLETE,O_DECLINED,2011-10-17 14:22:58,2011-10-03 17:44:16.829000+02:00,174153,1000
11180,COMPLETE,O_SELECTED,2011-10-05 10:44:32,2011-10-03 17:58:26.990000+02:00,174159,40000
11180,COMPLETE,O_CREATED,2011-10-05 10:44:33,2011-10-03 17:58:26.990000+02:00,174159,40000
11180,COMPLETE,O_SENT,2011-10-05 10:44:33,2011-10-03 17:58:26.990000+02:00,174159,40000
11180,COMPLETE,O_SELECTED,2011-10-05 10:45:32,2011-10-03 17:58:26.990000+02:00,174159,40000
11180,COMPLETE,O_CANCELLED,2011-10-05 10:45:32,2011-10-03 17:58:26.990000+02:00,174159,40000
11180,COMPLETE,O_CREATED,2011-10-05 10:45:33,2011-10-03 17:58:26.990000+02:00,174159,40000
11180,COMPLETE,O_SENT,2011-10-05 10:45:33,2011-10-03 17:58:26.990000+02:00,174159,40000
11049,COMPLETE,O_CANCELLED,2011-11-04 09:06:42,2011-10-03 17:58:26.990000+02:00,174159,40000
11119,COMPLETE,O_SELECTED,2011-10-03 19:29:19,2011-10-03 18:22:09.146000+02:00,174168,7897
11119,COMPLETE,O_CREATED,2011-10-03 19:29:21,2011-10-03 18:22:09.146000+02:00,174168,7897
11119,COMPLETE,O_SENT,2011-10-03 19:29:21,2011-10-03 18:22:09.146000+02:00,174168,7897
10899,COMPLETE,O_SENT_BACK,2011-10-10 13:18:06,2011-10-03 18:22:09.146000+02:00,174168,7897
10939,COMPLETE,O_CANCELLED,2011-10-13 18:21:09,2011-10-03 18:22:09.146000+02:00,174168,7897
11119,COMPLETE,O_SELECTED,2011-10-03 20:27:25,2011-10-03 18:51:38.607000+02:00,174180,20000
11119,COMPLETE,O_CREATED,2011-10-03 20:27:26,2011-10-03 18:51:38.607000+02:00,174180,20000
11119,COMPLETE,O_SENT,2011-10-03 20:27:26,2011-10-03 18:51:38.607000+02:00,174180,20000
11119,COMPLETE,O_CANCELLED,2011-10-03 20:31:54,2011-10-03 18:51:38.607000+02:00,174180,20000
11119,COMPLETE,O_SELECTED,2011-10-03 20:31:54,2011-10-03 18:51:38.607000+02:00,174180,20000
11119,COMPLETE,O_CREATED,2011-10-03 20:31:55,2011-10-03 18:51:38.607000+02:00,174180,20000
11119,COMPLETE,O_SENT,2011-10-03 20:31:56,2011-10-03 18:51:38.607000+02:00,174180,20000
11201,COMPLETE,O_CANCELLED,2011-10-14 10:03:43,2011-10-03 18:51:38.607000+02:00,174180,20000
10880,COMPLETE,O_SELECTED,2011-10-03 20:21:04,2011-10-03 19:58:04.065000+02:00,174216,6000
10880,COMPLETE,O_CREATED,2011-10-03 20:21:05,2011-10-03 19:58:04.065000+02:00,174216,6000
10880,COMPLETE,O_SENT,2011-10-03 20:21:05,2011-10-03 19:58:04.065000+02:00,174216,6000
11009,COMPLETE,O_SELECTED,2011-10-10 12:33:40,2011-10-03 19:58:04.065000+02:00,174216,6000
11009,COMPLETE,O_CANCELLED,2011-10-10 12:33:40,2011-10-03 19:58:04.065000+02:00,174216,6000
11009,COMPLETE,O_CREATED,2011-10-10 12:33:41,2011-10-03 19:58:04.065000+02:00,174216,6000
11009,COMPLETE,O_SENT,2011-10-10 12:33:41,2011-10-03 19:58:04.065000+02:00,174216,6000
11029,COMPLETE,O_SENT_BACK,2011-10-19 09:53:07,2011-10-03 19:58:04.065000+02:00,174216,6000
10609,COMPLETE,O_ACCEPTED,2011-10-26 09:46:23,2011-10-03 19:58:04.065000+02:00,174216,6000
11179,COMPLETE,O_SELECTED,2011-10-04 16:51:33,2011-10-03 20:10:41.221000+02:00,174231,6000
11179,COMPLETE,O_CREATED,2011-10-04 16:51:35,2011-10-03 20:10:41.221000+02:00,174231,6000
11179,COMPLETE,O_SENT,2011-10-04 16:51:35,2011-10-03 20:10:41.221000+02:00,174231,6000
11119,COMPLETE,O_CANCELLED,2011-10-11 20:43:59,2011-10-03 20:10:41.221000+02:00,174231,6000
11200,COMPLETE,O_SELECTED,2011-10-04 09:44:06,2011-10-03 20:25:07.831000+02:00,174237,15000
11200,COMPLETE,O_CREATED,2011-10-04 09:44:07,2011-10-03 20:25:07.831000+02:00,174237,15000
11200,COMPLETE,O_SENT,2011-10-04 09:44:07,2011-10-03 20:25:07.831000+02:00,174237,15000
11049,COMPLETE,O_SENT_BACK,2011-10-31 12:48:09,2011-10-03 20:25:07.831000+02:00,174237,15000
11169,COMPLETE,O_DECLINED,2011-11-03 15:01:19,2011-10-03 20:25:07.831000+02:00,174237,15000
11200,COMPLETE,O_SELECTED,2011-10-04 10:24:14,2011-10-03 20:59:10.326000+02:00,174252,30000
11200,COMPLETE,O_CREATED,2011-10-04 10:24:15,2011-10-03 20:59:10.326000+02:00,174252,30000
11200,COMPLETE,O_SENT,2011-10-04 10:24:15,2011-10-03 20:59:10.326000+02:00,174252,30000
10899,COMPLETE,O_SENT_BACK,2011-10-12 09:46:45,2011-10-03 20:59:10.326000+02:00,174252,30000
10629,COMPLETE,O_ACCEPTED,2011-10-18 16:05:47,2011-10-03 20:59:10.326000+02:00,174252,30000
10889,COMPLETE,O_SELECTED,2011-10-04 14:07:20,2011-10-03 20:59:23.114000+02:00,174255,15000
10889,COMPLETE,O_CREATED,2011-10-04 14:07:21,2011-10-03 20:59:23.114000+02:00,174255,15000
10889,COMPLETE,O_SENT,2011-10-04 14:07:21,2011-10-03 20:59:23.114000+02:00,174255,15000
10899,COMPLETE,O_SENT_BACK,2011-10-10 12:00:52,2011-10-03 20:59:23.114000+02:00,174255,15000
10629,COMPLETE,O_ACCEPTED,2011-10-13 14:02:18,2011-10-03 20:59:23.114000+02:00,174255,15000
10889,COMPLETE,O_SELECTED,2011-10-04 16:07:39,2011-10-03 21:03:04.908000+02:00,174261,10000
10889,COMPLETE,O_CREATED,2011-10-04 16:07:40,2011-10-03 21:03:04.908000+02:00,174261,10000
10889,COMPLETE,O_SENT,2011-10-04 16:07:40,2011-10-03 21:03:04.908000+02:00,174261,10000
11029,COMPLETE,O_SENT_BACK,2011-10-12 09:08:05,2011-10-03 21:03:04.908000+02:00,174261,10000
10809,COMPLETE,O_DECLINED,2011-10-18 09:44:40,2011-10-03 21:03:04.908000+02:00,174261,10000
11202,COMPLETE,O_SELECTED,2011-10-04 13:41:05,2011-10-03 21:03:33.112000+02:00,174264,12000
11202,COMPLETE,O_CREATED,2011-10-04 13:41:06,2011-10-03 21:03:33.112000+02:00,174264,12000
11202,COMPLETE,O_SENT,2011-10-04 13:41:06,2011-10-03 21:03:33.112000+02:00,174264,12000
11122,COMPLETE,O_SELECTED,2011-10-20 17:29:18,2011-10-03 21:03:33.112000+02:00,174264,12000
11122,COMPLETE,O_CANCELLED,2011-10-20 17:29:18,2011-10-03 21:03:33.112000+02:00,174264,12000
11122,COMPLETE,O_CREATED,2011-10-20 17:30:06,2011-10-03 21:03:33.112000+02:00,174264,12000
11122,COMPLETE,O_SENT,2011-10-20 17:30:06,2011-10-03 21:03:33.112000+02:00,174264,12000
11049,COMPLETE,O_SENT_BACK,2011-11-04 11:41:34,2011-10-03 21:03:33.112000+02:00,174264,12000
10629,COMPLETE,O_ACCEPTED,2011-11-10 11:04:18,2011-10-03 21:03:33.112000+02:00,174264,12000
10912,COMPLETE,O_SELECTED,2011-10-07 17:43:17,2011-10-03 21:17:09.458000+02:00,174270,6000
10912,COMPLETE,O_CREATED,2011-10-07 17:43:18,2011-10-03 21:17:09.458000+02:00,174270,6000
10912,COMPLETE,O_SENT,2011-10-07 17:43:18,2011-10-03 21:17:09.458000+02:00,174270,6000
11121,COMPLETE,O_CANCELLED,2011-10-25 15:00:48,2011-10-03 21:17:09.458000+02:00,174270,6000
11200,COMPLETE,O_SELECTED,2011-10-04 10:52:14,2011-10-03 22:04:06.129000+02:00,174279,10000
11200,COMPLETE,O_CREATED,2011-10-04 10:52:15,2011-10-03 22:04:06.129000+02:00,174279,10000
11200,COMPLETE,O_SENT,2011-10-04 10:52:15,2011-10-03 22:04:06.129000+02:00,174279,10000
11119,COMPLETE,O_CANCELLED,2011-10-11 18:10:45,2011-10-03 22:04:06.129000+02:00,174279,10000
11200,COMPLETE,O_SELECTED,2011-10-04 10:44:40,2011-10-03 22:59:48.324000+02:00,174285,50000
11200,COMPLETE,O_CREATED,2011-10-04 10:44:41,2011-10-03 22:59:48.324000+02:00,174285,50000
11200,COMPLETE,O_SENT,2011-10-04 10:44:42,2011-10-03 22:59:48.324000+02:00,174285,50000
10899,COMPLETE,O_SENT_BACK,2011-10-10 13:45:08,2011-10-03 22:59:48.324000+02:00,174285,50000
